District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month
Nuwakot,12/21/2001,27.8,85.2,2.13191906,83.9389295,8.45439295,54.81337467,16.61610313,5.964523499,22.46159922,12.19332898,10.26851828,16.10603133,2.106527415,4.41671671,0.508446475,3.908309399,2.231429504,3.942761097,0.682839426,3.25977154,2001,12
Nuwakot,3/2/2006,27.8,85.2,2.936605744,83.90940601,9.199980418,59.78324413,16.77279373,7.316703655,22.22520888,12.54671671,9.678204961,16.27115535,2.047956919,4.244112272,0.506077023,3.737956919,2.176109661,3.788453003,0.685750653,3.102578329,2006,3
Nuwakot,5/12/2010,27.8,85.2,3.355293734,83.86112272,9.528172324,62.23774804,16.7173564,8.030385117,22.06909922,12.54020888,9.528903394,16.27221279,2.101723238,4.335058747,0.551599217,3.783446475,2.255796345,3.942911227,0.741899478,3.201168407,2010,5
Nuwakot,7/22/2014,27.8,85.2,3.524258654,83.92224037,10.15284128,64.52986283,17.09615937,9.091724363,22.11133899,13.26011757,8.851156107,16.41069236,2.053644677,4.249503592,0.504859569,3.744794252,2.236544742,3.921064664,0.695649902,3.225192685,2014,7
Nuwakot,9/30/2018,27.8,85.2,2.919846827,84.03098468,9.328621444,64.23752735,15.83888403,7.942275711,21.05822757,11.88238512,9.175820569,15.09770241,1.988884026,4.15463895,0.484398249,3.670809628,2.158862144,3.832538293,0.661378556,3.171334792,2018,9
Okhaldhunga,1/1/1981,27.3,86.5,2.039033943,82.78749347,8.282682768,56.50732376,15.25268277,5.052787206,21.07475849,10.88883159,10.18590731,14.79144909,2.389151436,5.137682768,0.632845953,4.504915144,2.543531332,4.707167102,0.830828982,3.876272846,1981,1
Okhaldhunga,3/12/1985,27.3,86.5,2.064079634,82.79623368,8.310685379,56.0922846,15.94577023,5.334177546,21.74435379,11.48431462,10.25979112,15.58770888,2.410718016,5.041194517,0.650359008,4.390946475,2.563093995,4.594732376,0.850946475,3.743707572,1985,3
Okhaldhunga,5/22/1989,27.3,86.5,1.636109661,82.80744778,8.316181462,53.59729112,16.21749347,5.096638381,22.12306136,11.69280026,10.43037859,16.1133812,2.449490862,5.147832898,0.645966057,4.501912533,2.582330287,4.655058747,0.867016971,3.788035248,1989,5
Okhaldhunga,8/1/1993,27.3,86.5,1.29098564,82.79610313,8.089262402,51.22456266,16.37679504,4.508583551,22.46943864,11.7872846,10.68212141,16.31888381,2.524366841,5.347565274,0.670065274,4.677343342,2.666390339,4.884210183,0.878074413,4.006103133,1993,8
Okhaldhunga,10/11/1997,27.3,86.5,1.287754569,82.80586815,8.306703655,53.18789817,16.2008094,4.799699739,22.24851175,11.76486292,10.48367493,16.04145561,2.431781984,5.208028721,0.627969974,4.580274151,2.546077023,4.709556136,0.832108355,3.877310705,1997,10
Okhaldhunga,12/21/2001,27.3,86.5,1.899765013,82.85826371,8.591801567,58.16359661,15.68071149,5.958309399,21.4666188,11.3716906,10.09492167,15.34084204,2.315385117,4.940894256,0.606292428,4.334654047,2.435646214,4.451527415,0.802154047,3.649249347,2001,12
Okhaldhunga,3/2/2006,27.3,86.5,2.272983029,82.82731723,9.072930809,60.84721279,16.01455614,6.842258486,21.59164491,11.801547,9.790345953,15.73930157,2.314484334,4.888746736,0.627428198,4.261201044,2.434184073,4.406958225,0.82941906,3.577604439,2006,3
Okhaldhunga,5/12/2010,27.3,86.5,2.793041775,82.77379243,9.406050914,63.36484987,15.8876893,7.401122715,21.3343342,11.73885117,9.595417755,15.52551567,2.35772846,4.878276762,0.706573107,4.171853786,2.529412533,4.498896867,0.924458225,3.57441906,2010,5
Okhaldhunga,7/22/2014,27.3,86.5,3.169333769,82.83673416,10.17752449,67.28407577,16.25285434,8.847890268,21.19826257,12.5343305,8.664147616,15.64737427,2.278001306,4.728824298,0.626394513,4.102449379,2.47443501,4.398386675,0.835852384,3.562560418,2014,7
Okhaldhunga,9/30/2018,27.3,86.5,2.527417943,82.94496718,9.251881838,66.15201313,15.02061269,7.469671772,20.22221007,11.1450547,9.077308534,14.32358862,2.210306346,4.673763676,0.606695842,4.067439825,2.382428884,4.331094092,0.785404814,3.545842451,2018,9
Palpa,1/1/1981,27.9,83.5,2.606657963,92.6251893,9.352539164,49.0893342,21.77361619,9.009934726,28.02328982,16.80800914,11.21525457,21.34673629,2.379986945,4.194556136,0.858544386,3.336116188,3.131403394,4.782016971,1.174484334,3.607493473,1981,1
Palpa,3/12/1985,27.9,83.5,2.329601828,92.611547,9.021488251,46.53333551,22.6188577,8.293250653,29.00843342,17.43253916,11.57584856,22.33106397,2.440659269,4.329490862,0.870104439,3.459281984,3.179288512,4.863759791,1.191990862,3.671625326,1985,3
Palpa,5/22/1989,27.9,83.5,2.31171671,92.61848564,9.328472585,45.86338773,22.88345953,8.590084856,29.22875326,17.80819843,11.42069843,22.69511097,2.490737598,4.349007833,0.903374674,3.445522193,3.261037859,4.934288512,1.269425587,3.664921671,1989,5
Palpa,8/1/1993,27.9,83.5,1.847754569,92.61261749,9.188420366,44.79454308,22.84466057,8.191357702,29.30844648,17.71225849,11.59603133,22.64136423,2.473550914,4.439960836,0.851762402,3.588218016,3.215561358,4.939347258,1.14904047,3.790411227,1993,8
Palpa,10/11/1997,27.9,83.5,1.947839426,92.62625979,9.312304178,45.94975196,22.54137076,8.241618799,28.94050261,17.59027415,11.35011097,22.24298956,2.391037859,4.241011749,0.833916449,3.407127937,3.083622715,4.707167102,1.127865535,3.57962141,1997,10
Palpa,12/21/2001,27.9,83.5,2.364575718,92.68584204,9.47095953,49.0313577,22.25210183,9.345345953,28.43110313,17.35964752,11.07157311,21.87086162,2.310894256,4.055143603,0.818733681,3.236533943,3.008035248,4.601390339,1.132663185,3.468720627,2001,12
Palpa,3/2/2006,27.9,83.5,3.91691906,92.64616841,10.63528068,56.19071149,22.09067885,11.3398107,27.77553525,17.48971932,10.28568538,21.6025,2.188211488,3.821853786,0.774223238,3.047748042,2.870835509,4.394967363,1.067597911,3.327291123,2006,3
Palpa,5/12/2010,27.9,83.5,4.529640992,92.59453003,11.09498695,59.22178851,22.07745431,12.29727154,27.56246084,17.61308747,9.949379896,21.62390339,2.226573107,3.969079634,0.784660574,3.184138381,2.922689295,4.529667102,1.102356397,3.427532637,2010,5
Palpa,7/22/2014,27.9,83.5,5.123311561,92.64399739,11.6600196,59.87772698,22.38851731,13.01632266,27.70032658,18.10517962,9.594977139,21.63990856,2.18007838,3.752932724,0.7765774,2.976218158,2.930764206,4.484859569,1.104546048,3.380241672,2014,7
Palpa,9/30/2018,27.9,83.5,3.851115974,92.80557987,10.92603939,61.125186,21.0883151,12.36632385,26.53308534,16.86829322,9.664857768,20.36354486,2.128249453,3.703019694,0.761859956,2.940962801,2.861816193,4.468949672,1.046870897,3.421838074,2018,9
Panchther,1/1/1981,27.1,87.8,2.829765013,79.96693211,8.423035248,63.94048303,13.10490209,5.137806789,18.71414491,8.900920366,9.81308094,12.5995235,2.130287206,4.702193211,0.400189295,4.302030026,2.177225849,4.179007833,0.547180157,3.63174282,1981,1
Panchther,3/12/1985,27.1,87.8,2.563498695,79.98454308,8.327114883,61.5879047,13.90379243,5.136148825,19.6478329,9.513544386,10.13441906,13.55943211,2.188087467,4.734719321,0.421605744,4.313093995,2.224281984,4.18232376,0.575019582,3.607486945,1985,3
Panchther,5/22/1989,27.1,87.8,2.357819843,79.99872715,8.472898172,61.0039295,13.95813969,5.158648825,19.6983094,9.604308094,10.09419713,13.73461488,2.208361619,4.754751958,0.425137076,4.329562663,2.238975196,4.17323107,0.585711488,3.587389034,1989,5
Panchther,8/1/1993,27.1,87.8,1.851344648,79.98619452,8.213981723,57.79064621,14.18276762,4.529523499,20.14915144,9.697917755,10.45130548,14.03763708,2.255469974,4.939928198,0.404921671,4.534954308,2.284073107,4.369171018,0.563328982,3.805868146,1993,8
Panchther,10/11/1997,27.1,87.8,2.028792428,79.99365535,8.554693211,61.2433094,13.9841906,5.096586162,19.80960183,9.746063969,10.06351828,13.65184726,2.18058094,4.775770235,0.422023499,4.353772846,2.20174282,4.189092689,0.588074413,3.601220627,1997,10
Panchther,12/21/2001,27.1,87.8,2.368374674,80.04065927,8.70598564,65.09757833,13.62603786,5.934706266,19.29170366,9.487408616,9.804575718,13.25780026,2.124810705,4.658479112,0.397721932,4.260907311,2.149406005,4.082389034,0.551879896,3.530450392,2001,12
Panchther,3/2/2006,27.1,87.8,2.751840731,80.01430157,9.020972585,66.28196475,14.04706266,6.546422977,19.58118799,9.93020235,9.650887728,13.75967363,2.129830287,4.61017624,0.40191906,4.208413838,2.154549608,4.033152742,0.559046997,3.473883812,2006,3
Panchther,5/12/2010,27.1,87.8,3.680430809,79.95911227,9.360006527,68.43488251,14.01387728,7.03689295,19.33276762,10.00899478,9.323792428,13.63776762,2.096050914,4.538159269,0.403727154,4.13464752,2.150913838,4.054575718,0.561625326,3.492845953,2010,5
Panchther,7/22/2014,27.1,87.8,3.680444154,80.02730242,10.04070542,71.95093403,14.45986283,8.372135859,19.37201829,10.81142391,8.560627041,14.0018354,2.133416068,4.572769432,0.43186806,4.140920967,2.239595036,4.165297191,0.597308948,3.56797518,2014,7
Panchther,9/30/2018,27.1,87.8,3.072319475,80.11444201,9.238949672,71.77006565,13.14838074,7.143654267,18.28557987,9.346170678,8.939015317,12.59579869,2.022932166,4.425514223,0.371400438,4.054091904,2.095754923,4.005601751,0.515820569,3.489562363,2018,9
Parbat,1/1/1981,28.2,83.7,2.31982376,79.24483681,7.483093995,56.46227154,13.10631201,3.232167102,18.87939295,8.722513055,10.15693864,12.43936684,2.190084856,4.699804178,0.404889034,4.294928198,2.192284595,4.09924282,0.521631854,3.577519582,1981,1
Parbat,3/12/1985,28.2,83.7,2.002415144,79.26155352,7.19671671,52.42367493,14.0113577,2.629477807,20.0341188,9.357969974,10.67610313,13.50842689,2.289556136,4.894086162,0.428877285,4.465110966,2.274523499,4.243322454,0.555802872,3.687761097,1985,3
Parbat,5/22/1989,28.2,83.7,1.921847258,79.27272193,7.570998695,53.37369452,14.17783943,3.179360313,20.12219974,9.670339426,10.45168407,13.88321149,2.306305483,4.980450392,0.424556136,4.556148825,2.288792428,4.293035248,0.553204961,3.739889034,1989,5
Parbat,8/1/1993,28.2,83.7,1.488785901,79.26475849,7.394634465,51.35910574,14.17563969,2.63308094,20.25208877,9.593407311,10.65879896,13.87558094,2.318479112,5.065456919,0.420639687,4.644660574,2.292650131,4.366083551,0.538328982,3.827748042,1993,8
Parbat,10/11/1997,28.2,83.7,1.569706266,79.2720953,7.402317232,51.42862272,14.10691253,2.443981723,20.2195235,9.593100522,10.62630548,13.67939295,2.28386423,4.9675,0.413133159,4.554477807,2.232604439,4.224255875,0.527695822,3.696579634,1997,10
Parbat,12/21/2001,28.2,83.7,2.124007833,79.3157376,7.485326371,54.81974543,13.72320496,3.193041775,19.61503264,9.292251958,10.32289817,13.11139687,2.203015666,4.746129243,0.402108355,4.344001305,2.170737598,4.066109661,0.510345953,3.555822454,2001,12
Parbat,3/2/2006,28.2,83.7,3.479634465,79.29347258,8.361755875,61.64374674,13.79799608,5.045137076,19.22520235,9.564353786,9.660842037,13.08730418,2.116873368,4.443518277,0.418472585,4.025117493,2.112258486,3.828479112,0.525620104,3.302447781,2006,3
Parbat,5/12/2010,28.2,83.7,4.312813316,79.24837467,8.735117493,64.71854439,13.80151436,5.887330287,19.05177546,9.643505222,9.408178851,13.1938577,2.160600522,4.53982376,0.441240209,4.098472585,2.177310705,3.970828982,0.562650131,3.408270235,2010,5
Parbat,7/22/2014,28.2,83.7,5.479973873,79.31553233,9.317224037,67.64749837,13.99659046,6.918314827,18.89560418,10.15792293,8.737642064,12.98568256,2.064173743,4.270842587,0.437753103,3.83291966,2.119418681,3.782945787,0.559790986,3.223024167,2014,7
Parbat,9/30/2018,28.2,83.7,4.108905908,79.39789934,8.580525164,68.64938731,12.5395186,5.803632385,17.58682713,8.626739606,8.960153173,11.44043764,1.982669584,4.124376368,0.388227571,3.735886214,2.030393873,3.645798687,0.498512035,3.147483589,2018,9
Rasuwa,1/1/1981,28.1,85.3,1.603244125,68.65503264,5.809588773,60.46563969,5.497251958,-2.663537859,11.53516971,0.844993473,10.69005222,5.630300261,2.385215405,5.500868146,0.332663185,5.168126632,2.221037859,4.633165796,0.422043081,4.211201044,1981,1
Rasuwa,3/12/1985,28.1,85.3,1.495463446,68.69411227,5.726305483,57.82457572,6.283302872,-2.696781984,12.42859661,1.462114883,10.96660574,6.6045953,2.444295039,5.537010444,0.33977154,5.197160574,2.253550914,4.627447781,0.416853786,4.210437337,1985,3
Rasuwa,5/22/1989,28.1,85.3,1.296233681,68.7025718,5.987349869,58.07616188,6.575600522,-2.208185379,12.73345953,1.883093995,10.85039817,7.16674282,2.50421671,5.705417755,0.342826371,5.362656658,2.294654047,4.740842037,0.420704961,4.320156658,1989,5
Rasuwa,8/1/1993,28.1,85.3,1.093335509,68.69461488,5.907140992,56.63718016,6.54252611,-2.587597911,12.76244778,1.812036554,10.95050914,7.116729765,2.472356397,5.765215405,0.315718016,5.449523499,2.253302872,4.792336815,0.390065274,4.402330287,1993,8
Rasuwa,10/11/1997,28.1,85.3,1.151729765,68.70293081,5.891214099,56.00642298,6.62823107,-2.843720627,12.84994125,1.983400783,10.86653394,7.068178851,2.458557441,5.705900783,0.32962141,5.376422977,2.248505222,4.748087467,0.408707572,4.339425587,1997,10
Rasuwa,12/21/2001,28.1,85.3,1.669934726,68.73338773,5.978413838,60.76225196,6.031579634,-2.210724543,12.11244125,1.359497389,10.75293734,6.149725849,2.376155352,5.414967363,0.325848564,5.089197128,2.190998695,4.515463446,0.400776762,4.114791123,2001,12
Rasuwa,3/2/2006,28.1,85.3,2.203563969,68.72860966,6.424406005,64.27092037,6.461997389,-1.129262402,12.25156658,1.91482376,10.33692559,6.650483029,2.338002611,5.273394256,0.345698433,4.927637076,2.168694517,4.390280679,0.43441906,3.955796345,2006,3
Rasuwa,5/12/2010,28.1,85.3,2.717911227,68.6883094,6.720359008,67.33505875,6.419745431,-0.382219321,12.02242167,1.922310705,10.10000653,6.637082245,2.38078329,5.342865535,0.354967363,4.987956919,2.22712141,4.507891645,0.450006527,4.057930809,2010,5
Rasuwa,7/22/2014,28.1,85.3,3.106440235,68.76135859,7.224866101,71.44878511,6.788269105,0.795983018,12.02681907,2.655787067,9.371201829,6.762743305,2.278772044,5.094030046,0.359137818,4.734833442,2.146374918,4.325493142,0.443004572,3.882573481,2014,7
Rasuwa,9/30/2018,28.1,85.3,2.568402626,68.79109409,6.479628009,71.35971554,5.171094092,-0.763719912,10.62358862,0.855382932,9.768490153,4.928752735,2.255295405,5.09,0.352100656,4.738008753,2.139693654,4.367002188,0.435032823,3.931969365,2018,9
Routahat,1/1/1981,26.8,85.3,2.600789817,98.8131201,10.50768277,48.11429504,25.11374021,11.70519582,31.92101175,19.45953003,12.46164491,25.2410705,2.787956919,4.446814621,1.207036554,3.239745431,4.104301567,6.105678851,1.797819843,4.307695822,1981,1
Routahat,3/12/1985,26.8,85.3,3.022389034,98.78941253,10.60336162,49.25030679,25.66400131,11.94108355,32.31146214,19.99622715,12.31530679,25.81282637,2.791618799,4.470711488,1.212310705,3.258453003,4.103381201,6.11421671,1.813648825,4.300476501,1985,3
Routahat,5/22/1989,26.8,85.3,2.199569191,98.78730418,10.35961488,43.83232376,26.44901436,11.20398825,33.26070496,20.65351828,12.60740862,26.80524804,2.928276762,4.672963446,1.266468668,3.406651436,4.245802872,6.345385117,1.910567885,4.434654047,1989,5
Routahat,8/1/1993,26.8,85.3,2.40520235,98.78353133,10.52327023,45.87238251,26.06214752,11.32703003,32.88009791,20.4549282,12.42511749,26.30095953,2.816390339,4.581174935,1.207682768,3.373511749,4.117075718,6.161037859,1.838002611,4.322839426,1993,8
Routahat,10/11/1997,26.8,85.3,2.292845953,98.80088773,10.84877285,48.22498042,25.58585509,11.75454961,32.31117493,20.12217363,12.18924935,25.76689948,2.800567885,4.430502611,1.240234987,3.190019582,4.097813316,6.10979765,1.869164491,4.240711488,1997,10
Routahat,12/21/2001,26.8,85.3,2.520992167,98.87274804,11.04626632,51.02638381,25.26458877,13.0437141,31.83336815,19.83532637,11.99812663,25.38015666,2.697154047,4.319229765,1.14787859,3.171507833,3.98674282,6.02176893,1.731527415,4.290365535,2001,12
Routahat,3/2/2006,26.8,85.3,3.628067885,98.82323107,11.9032376,55.78977154,25.2736423,14.28539164,31.43159269,20.08605091,11.34548956,25.32093342,2.565071802,4.073936031,1.115855091,2.957872063,3.806710183,5.717937337,1.674582245,4.043244125,2006,3
Routahat,5/12/2010,26.8,85.3,3.452741514,98.76983029,12.09439948,56.98556136,25.23496084,14.67800261,31.43618146,20.01318538,11.42312663,25.43528721,2.712734987,4.294406005,1.292604439,3.001840731,4.049608355,5.938570496,1.944157963,3.994490862,2010,5
Routahat,7/22/2014,26.8,85.3,3.174715872,98.80436969,12.52994121,55.58382756,25.96389941,15.07465056,32.1102482,20.92211626,11.18826257,25.98311561,2.641776617,4.226466362,1.17544742,3.050940562,3.936773351,5.898563031,1.792377531,4.106120183,2014,7
Routahat,9/30/2018,26.8,85.3,2.526564551,98.99649891,11.55859956,55.28188184,24.90297593,14.1545733,31.25814004,19.7956674,11.46260394,25.07100656,2.667439825,4.271487965,1.190875274,3.080919037,4.007943107,6.10238512,1.793676149,4.308555799,2018,9
Rukum,1/1/1981,28.6,82.4,2.514262402,74.73622063,6.750979112,58.87530026,9.828557441,1.224960836,15.87918407,5.110319843,10.76889034,9.135483029,2.236109661,4.535456919,0.616814621,3.919131854,2.309112272,4.070248042,0.772695822,3.29729765,1981,1
Rukum,3/12/1985,28.6,82.4,2.25575718,74.76638381,6.472389034,53.93402089,10.83917755,0.657108355,17.19556789,5.762304178,11.43343995,10.37501958,2.351194517,4.808994778,0.639255875,4.169706266,2.407813316,4.293518277,0.802917755,3.490672324,1985,3
Rukum,5/22/1989,28.6,82.4,1.885802872,74.77353133,6.767721932,54.16642298,11.13165144,1.052356397,17.49327676,6.204738903,11.28849217,10.96287859,2.3729047,4.987016971,0.587154047,4.399791123,2.410163185,4.417996084,0.737304178,3.680744125,1989,5
Rukum,8/1/1993,28.6,82.4,1.273067885,74.76444517,6.552787206,51.1183094,11.24748695,0.345280679,17.82480418,6.233296345,11.5916188,11.20495431,2.412845953,5.18555483,0.567800261,4.617787206,2.427330287,4.582630548,0.71520235,3.867734987,1993,8
Rukum,10/11/1997,28.6,82.4,1.551860313,74.77130548,6.485124021,50.8173107,11.12643603,-0.004588773,17.70557441,6.160359008,11.5451893,10.8221671,2.364112272,5.006860313,0.57517624,4.431605744,2.371775457,4.395633159,0.714836815,3.680972585,1997,10
Rukum,12/21/2001,28.6,82.4,2.113361619,74.80902089,6.569184073,54.2600718,10.71850522,0.680659269,17.03155352,5.844099217,11.18742167,10.22854439,2.30982376,4.778407311,0.604190601,4.174203655,2.353674935,4.240796345,0.75477154,3.486142298,2001,12
Rukum,3/2/2006,28.6,82.4,3.437212794,74.79682768,7.399007833,61.58085509,10.75807441,2.651997389,16.53236292,6.103753264,10.42851175,10.08386423,2.197375979,4.379288512,0.632924282,3.746396867,2.269275457,3.916703655,0.788074413,3.128531332,2006,3
Rukum,5/12/2010,28.6,82.4,3.959680157,74.7552611,7.788472585,65.31049608,10.77512402,3.552695822,16.35716057,6.211553525,10.14590078,10.24443211,2.241912533,4.507082245,0.620861619,3.886292428,2.324079634,4.075920366,0.789556136,3.286181462,2010,5
Rukum,7/22/2014,28.6,82.4,3.67521228,74.82403005,8.112370999,65.2664337,11.28924233,4.115793599,16.82103854,6.944376225,9.876564337,10.68457218,2.224193338,4.515088178,0.609660353,3.905375572,2.310992815,4.063840627,0.778582626,3.285551927,2014,7
Rukum,9/30/2018,28.6,82.4,2.941028446,74.8785558,7.393741794,66.99621444,9.590897155,2.902188184,15.14308534,5.116805252,10.02608315,8.677111597,2.132056893,4.266214442,0.580722101,3.685492341,2.231553611,3.893479212,0.731794311,3.161553611,2018,9
Rupandehi,1/1/1981,27.5,83.4,2.664986945,92.7891188,9.350763708,48.91953003,21.87627937,9.063374674,28.14430157,16.93611619,11.2080483,21.42497389,2.458218016,4.295953003,0.906651436,3.389288512,3.270600522,4.952806789,1.253511749,3.699327676,1981,1
Rupandehi,3/12/1985,27.5,83.4,2.359144909,92.775,9.001011749,46.19661227,22.74238251,8.307134465,29.15556136,17.56331593,11.59200392,22.43941253,2.523472585,4.431501305,0.925939948,3.505620104,3.324197128,5.03497389,1.287467363,3.74752611,1985,3
Rupandehi,5/22/1989,27.5,83.4,2.366325065,92.78227807,9.331651436,45.74891645,22.98884465,8.645678851,29.34051567,17.92594648,11.41465405,22.78099869,2.570150131,4.450659269,0.955274151,3.495372063,3.399118799,5.098335509,1.357460836,3.740796345,1989,5
Rupandehi,8/1/1993,27.5,83.4,1.860802872,92.776547,9.173035248,44.52004569,22.96704961,8.212813316,29.43879896,17.84800914,11.59069191,22.74819843,2.552630548,4.549941253,0.89964752,3.650091384,3.348857702,5.097284595,1.23924282,3.858250653,1993,8
Rupandehi,10/11/1997,27.5,83.4,1.984190601,92.79018277,9.291866841,45.67587467,22.65348564,8.251344648,29.06493473,17.71113577,11.35347258,22.33656658,2.458720627,4.330665796,0.876246736,3.454314621,3.201866841,4.849614883,1.197891645,3.651795039,1997,10
Rupandehi,12/21/2001,27.5,83.4,2.361422977,92.84879243,9.422375979,48.49609008,22.3889752,9.283296345,28.59769582,17.49592689,11.10194517,21.99874021,2.393916449,4.165750653,0.870633159,3.295300261,3.148981723,4.773779373,1.217591384,3.556116188,2001,12
Rupandehi,3/2/2006,27.5,83.4,3.943152742,92.80906005,10.60330287,55.66339426,22.22396867,11.31211488,27.94376632,17.62645561,10.31722585,21.71890992,2.265195822,3.925678851,0.825332898,3.100339426,3.00729765,4.563707572,1.151488251,3.412134465,2006,3
Rupandehi,5/12/2010,27.5,83.4,4.515306789,92.75773499,11.05869452,58.68343342,22.21669713,12.26204961,27.74027415,17.74447128,9.995763708,21.75644909,2.3120953,4.07482376,0.850802872,3.223616188,3.069334204,4.697180157,1.209249347,3.488165796,2010,5
Rupandehi,7/22/2014,27.5,83.4,4.965421293,92.80700196,11.56452645,58.89889615,22.55426519,12.86895493,27.94289353,18.2440823,9.698582626,21.82162639,2.266806009,3.886832136,0.833350751,3.053324624,3.0710516,4.658451992,1.198001306,3.460424559,2014,7
Rupandehi,9/30/2018,27.5,83.4,3.750371991,92.96989059,10.84444201,60.33317287,21.23628009,12.25363239,26.73415755,17.00010941,9.734266958,20.52070022,2.216170678,3.842800875,0.812472648,3.030153173,3.005295405,4.646039387,1.129868709,3.515929978,2018,9
Salyan,1/1/1981,28.4,82.1,2.952630548,89.01831593,8.830385117,51.66938642,19.34022193,7.855248042,25.50804178,14.49505222,11.01312663,18.59890339,2.496422977,4.431285901,0.960411227,3.470868146,3.146396867,4.748622715,1.330483029,3.418198433,1981,1
Salyan,3/12/1985,28.4,82.1,2.630195822,89.01215405,8.367101828,46.99902089,20.38665796,6.868067885,26.81058747,15.19967363,11.61086162,19.8325718,2.585633159,4.624640992,0.978296345,3.646488251,3.232330287,4.905522193,1.361377285,3.543962141,1985,3
Salyan,5/22/1989,28.4,82.1,2.416788512,89.0197389,8.730763708,47.30252611,20.60636423,7.29444517,26.95245431,15.57541775,11.37703003,20.21005222,2.593152742,4.695620104,0.933492167,3.762108355,3.231964752,4.949275457,1.3045953,3.644836815,1989,5
Salyan,8/1/1993,28.4,82.1,1.573674935,89.01383159,8.395913838,44.2508812,20.76865535,6.47535248,27.34090731,15.60622063,11.73447781,20.50951697,2.636488251,4.903133159,0.911292428,3.991651436,3.245215405,5.074112272,1.274412533,3.79977154,1993,8
Salyan,10/11/1997,28.4,82.1,1.89252611,89.02347258,8.443505222,45.27351828,20.43531332,6.374843342,26.96250653,15.42470627,11.53784595,19.95029373,2.501546997,4.642062663,0.859060052,3.782813316,3.052754569,4.768727154,1.172056136,3.596612272,1997,10
Salyan,12/21/2001,28.4,82.1,2.32977154,89.07421018,8.603916449,48.29986292,20.18936031,7.327826371,26.4961423,15.29199739,11.20429504,19.60134465,2.493146214,4.534510444,0.885593995,3.648955614,3.087389034,4.75939295,1.215189295,3.544275457,2001,12
Salyan,3/2/2006,28.4,82.1,3.706586162,89.03970627,9.769817232,55.59327023,20.07979765,9.534706266,25.89761749,15.44201044,10.45563316,19.40013055,2.384295039,4.206403394,0.917584856,3.28881201,2.993968668,4.50633812,1.262996084,3.243309399,2006,3
Salyan,5/12/2010,28.4,82.1,4.214184073,88.99144909,10.24329634,59.21365535,20.14009138,10.55180809,25.71773499,15.63567232,10.08203655,19.57072454,2.441964752,4.366018277,0.944157963,3.421677546,3.075881201,4.664477807,1.334817232,3.329543081,2010,5
Salyan,7/22/2014,28.4,82.1,4.067681254,89.04925539,10.48414762,57.40887002,20.56661006,10.66529066,26.17938602,16.16743305,10.01180274,19.8347224,2.425192685,4.372691052,0.90011757,3.472449379,3.066335728,4.683435663,1.29116917,3.392305683,2014,7
Salyan,9/30/2018,28.4,82.1,3.264551422,89.18910284,9.938621444,60.98888403,18.98223195,10.2950547,24.49227571,14.67980306,9.812319475,18.10601751,2.316936543,4.161028446,0.855929978,3.305492341,2.927330416,4.533938731,1.185164114,3.348905908,2018,9
Sankhuwasabha,1/1/1981,27.3,87.3,2.398041775,81.91196475,8.501671018,60.12023499,14.5720235,5.560913838,20.31914491,10.20656005,10.11265013,14.25320496,2.248622715,4.995828982,0.438942559,4.556990862,2.285953003,4.404210183,0.595345953,3.808903394,1981,1
Sankhuwasabha,3/12/1985,27.3,87.3,2.270998695,81.9254047,8.454654047,58.63366188,15.34389034,5.679184073,21.15362272,10.85016319,10.30360966,15.17332245,2.291174935,4.980652742,0.468929504,4.511690601,2.322441253,4.36714752,0.638302872,3.728844648,1985,3
Sankhuwasabha,5/22/1989,27.3,87.3,1.956827676,81.94012402,8.524033943,57.01243473,15.49364883,5.525489556,21.3587859,10.98231723,10.37644256,15.49438642,2.335894256,5.051586162,0.476272846,4.575411227,2.358955614,4.401266319,0.66035248,3.740685379,1989,5
Sankhuwasabha,8/1/1993,27.3,87.3,1.480646214,81.92616841,8.240763708,53.83437337,15.72356397,4.841227154,21.82848564,11.07609661,10.75252611,15.81610966,2.38502611,5.251037859,0.460326371,4.790711488,2.402630548,4.614477807,0.633074413,3.981546997,1993,8
Sankhuwasabha,10/11/1997,27.3,87.3,1.551586162,81.93468668,8.536148825,56.60640992,15.52415144,5.303074413,21.54129243,11.09781984,10.44343995,15.47772846,2.314667102,5.114347258,0.456331593,4.658015666,2.320946475,4.455365535,0.632584856,3.82267624,1997,10
Sankhuwasabha,12/21/2001,27.3,87.3,2.07558094,81.9851893,8.7820953,61.31801567,15.0697846,6.385254569,20.84461488,10.78112924,10.06368799,14.91738903,2.222669713,4.902369452,0.433916449,4.468400783,2.23444517,4.252911227,0.601612272,3.651220627,2001,12
Sankhuwasabha,3/2/2006,27.3,87.3,2.437976501,81.95544386,9.181736292,63.28086162,15.44333551,7.135032637,21.05084204,11.21472585,9.836122715,15.35426893,2.214347258,4.849477807,0.43477154,4.414667102,2.222186684,4.205665796,0.595469974,3.610182768,2006,3
