District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month,Heat_Stress_Index,Drought_Index,is_monsoon,is_winter,temp_2m_lag1,precip_lag1,wetbulb_diff,avg_windspeed,max_avg_windspeed
Nuwakot,1981-01-01,27.8,85.2,2.091958225,83.87140339,8.153707572,53.22571802,16.23177546,5.145091384,22.10869452,11.75425587,10.35422977,15.69945822,2.148309399,4.545744125,0.518785901,4.02694517,2.297663185,4.115450392,0.703922977,3.411475196,1981,1,17.0471462172,1.3393420565844432,0,1,20.97111597,3.909015317,11.086684076000001,2.222986292,4.330597258499999
Nuwakot,1985-03-12,27.8,85.2,2.044640992,83.87885117,8.049673629,51.80792428,16.973453,5.024980418,22.90210836,12.33996736,10.56201044,16.58699086,2.196775457,4.552206266,0.541664491,4.01060705,2.337356397,4.10098564,0.725052219,3.375992167,1985,3,17.7784203629,1.3729221779245986,0,0,16.23177546,2.091958225,11.948472581999999,2.267065927,4.326595953
Nuwakot,1989-05-22,27.8,85.2,1.682643603,83.88840731,8.18247389,50.10622715,17.28509791,5.076729765,23.32023499,12.63870104,10.68161227,17.11526762,2.244830287,4.701592689,0.535117493,4.166468668,2.383263708,4.232056136,0.730424282,3.501546997,1989,5,18.103345299,1.4549442861874673,0,0,16.973453,2.044640992,12.208368145000001,2.3140469975,4.466824412499999
Nuwakot,1993-08-01,27.8,85.2,1.474686684,83.87944517,8.099275457,49.35943211,17.24340731,4.686847258,23.36599217,12.58291123,10.78302219,17.02935379,2.246318538,4.752441253,0.521468668,4.230939948,2.381651436,4.287989556,0.701618799,3.586468668,1993,8,18.053334855699998,1.494865494045609,1,0,17.28509791,1.682643603,12.556560051999998,2.313984987,4.5202154045
Nuwakot,1997-10-11,27.8,85.2,1.518015666,83.88657311,8.204255875,50.27920366,17.11725849,4.717056136,23.19084856,12.61453655,10.57641645,16.78403394,2.196240209,4.677030026,0.528204961,4.148746736,2.309373368,4.170476501,0.70828329,3.46212141,1997,10,17.937684077500002,1.4821504845114055,0,0,17.24340731,1.474686684,12.400202354000001,2.2528067885,4.4237532635
Nuwakot,2001-12-21,27.8,85.2,2.13191906,83.9389295,8.45439295,54.81337467,16.61610313,5.964523499,22.46159922,12.19332898,10.26851828,16.10603133,2.106527415,4.41671671,0.508446475,3.908309399,2.231429504,3.942761097,0.682839426,3.25977154,2001,12,17.461542424999998,1.343943135770862,0,1,17.11725849,1.518015666,10.651579630999999,2.1689784595,4.1797389035000005
Nuwakot,2006-03-02,27.8,85.2,2.936605744,83.90940601,9.199980418,59.78324413,16.77279373,7.316703655,22.22520888,12.54671671,9.678204961,16.27115535,2.047956919,4.244112272,0.506077023,3.737956919,2.176109661,3.788453003,0.685750653,3.102578329,2006,3,17.6927917718,1.189317510479508,0,0,16.61610313,2.13191906,9.456090074999999,2.1120332900000003,4.0162826375
Nuwakot,2010-05-12,27.8,85.2,3.355293734,83.86112272,9.528172324,62.23774804,16.7173564,8.030385117,22.06909922,12.54020888,9.528903394,16.27221279,2.101723238,4.335058747,0.551599217,3.783446475,2.255796345,3.942911227,0.741899478,3.201168407,2010,5,17.6701736324,1.1043973037228452,0,0,16.77279373,2.936605744,8.686971283,2.1787597915,4.138984987
Nuwakot,2014-07-22,27.8,85.2,3.524258654,83.92224037,10.15284128,64.52986283,17.09615937,9.091724363,22.11133899,13.26011757,8.851156107,16.41069236,2.053644677,4.249503592,0.504859569,3.744794252,2.236544742,3.921064664,0.695649902,3.225192685,2014,7,18.111443498,1.0832100590552218,1,0,16.7173564,3.355293734,8.004435006999998,2.1450947095,4.085284128
Nuwakot,2018-09-30,27.8,85.2,2.919846827,84.03098468,9.328621444,64.23752735,15.83888403,7.942275711,21.05822757,11.88238512,9.175820569,15.09770241,1.988884026,4.15463895,0.484398249,3.670809628,2.158862144,3.832538293,0.661378556,3.171334792,2018,9,16.7717461744,1.1621879125099692,1,0,17.09615937,3.524258654,7.896608318999999,2.073873085,3.9935886215
Okhaldhunga,1981-01-01,27.3,86.5,2.039033943,82.78749347,8.282682768,56.50732376,15.25268277,5.052787206,21.07475849,10.88883159,10.18590731,14.79144909,2.389151436,5.137682768,0.632845953,4.504915144,2.543531332,4.707167102,0.830828982,3.876272846,1981,1,16.0809510468,1.3179180273377342,0,1,15.83888403,2.919846827,10.199895564,2.466341384,4.9224249350000004
Okhaldhunga,1985-03-12,27.3,86.5,2.064079634,82.79623368,8.310685379,56.0922846,15.94577023,5.334177546,21.74435379,11.48431462,10.25979112,15.58770888,2.410718016,5.041194517,0.650359008,4.390946475,2.563093995,4.594732376,0.850946475,3.743707572,1985,3,16.7768387679,1.335549031696467,0,0,15.25268277,2.039033943,10.611592684000001,2.4869060055,4.8179634465
Okhaldhunga,1989-05-22,27.3,86.5,1.636109661,82.80744778,8.316181462,53.59729112,16.21749347,5.096638381,22.12306136,11.69280026,10.43037859,16.1133812,2.449490862,5.147832898,0.645966057,4.501912533,2.582330287,4.655058747,0.867016971,3.788035248,1989,5,17.0491116162,1.4293652169221895,0,0,15.94577023,2.064079634,11.120855089,2.5159105745000003,4.9014458224999995
Okhaldhunga,1993-08-01,27.3,86.5,1.29098564,82.79610313,8.089262402,51.22456266,16.37679504,4.508583551,22.46943864,11.7872846,10.68212141,16.31888381,2.524366841,5.347565274,0.670065274,4.677343342,2.666390339,4.884210183,0.878074413,4.006103133,1993,8,17.1857212802,1.5030696809960058,1,0,16.21749347,1.636109661,11.868211489,2.59537859,5.115887728500001
Okhaldhunga,1997-10-11,27.3,86.5,1.287754569,82.80586815,8.306703655,53.18789817,16.2008094,4.799699739,22.24851175,11.76486292,10.48367493,16.04145561,2.431781984,5.208028721,0.627969974,4.580274151,2.546077023,4.709556136,0.832108355,3.877310705,1997,10,17.031479765500002,1.497971884546689,0,0,16.37679504,1.29098564,11.401109661,2.4889295035,4.9587924285
Okhaldhunga,2001-12-21,27.3,86.5,1.899765013,82.85826371,8.591801567,58.16359661,15.68071149,5.958309399,21.4666188,11.3716906,10.09492167,15.34084204,2.315385117,4.940894256,0.606292428,4.334654047,2.435646214,4.451527415,0.802154047,3.649249347,2001,12,16.5398916467,1.3595225506144963,0,1,16.2008094,1.287754569,9.722402091,2.3755156655,4.6962108355000005
Okhaldhunga,2006-03-02,27.3,86.5,2.272983029,82.82731723,9.072930809,60.84721279,16.01455614,6.842258486,21.59164491,11.801547,9.790345953,15.73930157,2.314484334,4.888746736,0.627428198,4.261201044,2.434184073,4.406958225,0.82941906,3.577604439,2006,3,16.9218492209,1.296323565403864,0,0,15.68071149,1.899765013,9.172297654,2.3743342035,4.6478524805
Okhaldhunga,2010-05-12,27.3,86.5,2.793041775,82.77379243,9.406050914,63.36484987,15.8876893,7.401122715,21.3343342,11.73885117,9.595417755,15.52551567,2.35772846,4.878276762,0.706573107,4.171853786,2.529412533,4.498896867,0.924458225,3.57441906,2010,5,16.8282943914,1.1889511654934708,0,0,16.01455614,2.272983029,8.486566585,2.4435704965,4.6885868145
Okhaldhunga,2014-07-22,27.3,86.5,3.169333769,82.83673416,10.17752449,67.28407577,16.25285434,8.847890268,21.19826257,12.5343305,8.664147616,15.64737427,2.278001306,4.728824298,0.626394513,4.102449379,2.47443501,4.398386675,0.835852384,3.562560418,2014,7,17.270606789,1.1261633856976827,1,0,15.8876893,2.793041775,7.4049640719999985,2.3762181580000004,4.5636054865
Okhaldhunga,2018-09-30,27.3,86.5,2.527417943,82.94496718,9.251881838,66.15201313,15.02061269,7.469671772,20.22221007,11.1450547,9.077308534,14.32358862,2.210306346,4.673763676,0.606695842,4.067439825,2.382428884,4.331094092,0.785404814,3.545842451,2018,9,15.9458008738,1.2134024184912429,1,0,16.25285434,3.169333769,7.550940918,2.296367615,4.502428884
Palpa,1981-01-01,27.9,83.5,2.606657963,92.6251893,9.352539164,49.0893342,21.77361619,9.009934726,28.02328982,16.80800914,11.21525457,21.34673629,2.379986945,4.194556136,0.858544386,3.336116188,3.131403394,4.782016971,1.174484334,3.607493473,1981,1,22.7088701064,1.4178994608331967,0,1,15.02061269,2.527417943,12.763681464,2.7556951695,4.4882865535
Palpa,1985-03-12,27.9,83.5,2.329601828,92.611547,9.021488251,46.53333551,22.6188577,8.293250653,29.00843342,17.43253916,11.57584856,22.33106397,2.440659269,4.329490862,0.870104439,3.459281984,3.179288512,4.863759791,1.191990862,3.671625326,1985,3,23.5210065251,1.5004616497760304,0,0,21.77361619,2.606657963,14.325607047,2.8099738905000002,4.5966253265
Palpa,1989-05-22,27.9,83.5,2.31171671,92.61848564,9.328472585,45.86338773,22.88345953,8.590084856,29.22875326,17.80819843,11.42069843,22.69511097,2.490737598,4.349007833,0.903374674,3.445522193,3.261037859,4.934288512,1.269425587,3.664921671,1989,5,23.8163067885,1.512641069496155,0,0,22.6188577,2.329601828,14.293374673999999,2.8758877285,4.6416481725
Palpa,1993-08-01,27.9,83.5,1.847754569,92.61261749,9.188420366,44.79454308,22.84466057,8.191357702,29.30844648,17.71225849,11.59603133,22.64136423,2.473550914,4.439960836,0.851762402,3.588218016,3.215561358,4.939347258,1.14904047,3.790411227,1993,8,23.7635026066,1.6034752886349612,1,0,22.88345953,2.31171671,14.653302867999999,2.844556136,4.689654046999999
Palpa,1997-10-11,27.9,83.5,1.947839426,92.62625979,9.312304178,45.94975196,22.54137076,8.241618799,28.94050261,17.59027415,11.35011097,22.24298956,2.391037859,4.241011749,0.833916449,3.407127937,3.083622715,4.707167102,1.127865535,3.57962141,1997,10,23.472601177799998,1.5737170038445152,0,0,22.84466057,1.847754569,14.299751961,2.737330287,4.4740894255
Palpa,2001-12-21,27.9,83.5,2.364575718,92.68584204,9.47095953,49.0313577,22.25210183,9.345345953,28.43110313,17.35964752,11.07157311,21.87086162,2.310894256,4.055143603,0.818733681,3.236533943,3.008035248,4.601390339,1.132663185,3.468720627,2001,12,23.199197783000002,1.4815585835249716,0,1,22.54137076,1.947839426,12.906755877,2.659464752,4.328266971
Palpa,2006-03-02,27.9,83.5,3.91691906,92.64616841,10.63528068,56.19071149,22.09067885,11.3398107,27.77553525,17.48971932,10.28568538,21.6025,2.188211488,3.821853786,0.774223238,3.047748042,2.870835509,4.394967363,1.067597911,3.327291123,2006,3,23.154206918,1.1681440098965328,0,0,22.25210183,2.364575718,10.75086815,2.5295234984999997,4.108410574500001
Palpa,2010-05-12,27.9,83.5,4.529640992,92.59453003,11.09498695,59.22178851,22.07745431,12.29727154,27.56246084,17.61308747,9.949379896,21.62390339,2.226573107,3.969079634,0.784660574,3.184138381,2.922689295,4.529667102,1.102356397,3.427532637,2010,5,23.186953005,1.046083426717645,0,0,22.09067885,3.91691906,9.78018277,2.574631201,4.2493733680000005
Palpa,2014-07-22,27.9,83.5,5.123311561,92.64399739,11.6600196,59.87772698,22.38851731,13.01632266,27.70032658,18.10517962,9.594977139,21.63990856,2.18007838,3.752932724,0.7765774,2.976218158,2.930764206,4.484859569,1.104546048,3.380241672,2014,7,23.55451927,0.9383802210400826,1,0,22.07745431,4.529640992,9.37219465,2.555421293,4.1188961465
Palpa,2018-09-30,27.9,83.5,3.851115974,92.80557987,10.92603939,61.125186,21.0883151,12.36632385,26.53308534,16.86829322,9.664857768,20.36354486,2.128249453,3.703019694,0.761859956,2.940962801,2.861816193,4.468949672,1.046870897,3.421838074,2018,9,22.180919039,1.1485175993633452,1,0,22.38851731,5.123311561,8.721991249999999,2.495032823,4.0859846829999995
Panchther,1981-01-01,27.1,87.8,2.829765013,79.96693211,8.423035248,63.94048303,13.10490209,5.137806789,18.71414491,8.900920366,9.81308094,12.5995235,2.130287206,4.702193211,0.400189295,4.302030026,2.177225849,4.179007833,0.547180157,3.63174282,1981,1,13.9472056148,1.0909100316647553,0,1,21.0883151,3.851115974,7.967095301,2.1537565275,4.440600522
Panchther,1985-03-12,27.1,87.8,2.563498695,79.98454308,8.327114883,61.5879047,13.90379243,5.136148825,19.6478329,9.513544386,10.13441906,13.55943211,2.188087467,4.734719321,0.421605744,4.313093995,2.224281984,4.18232376,0.575019582,3.607486945,1985,3,14.736503918299999,1.1698187824587218,0,0,13.10490209,2.829765013,8.767643605,2.2061847255,4.4585215405
Panchther,1989-05-22,27.1,87.8,2.357819843,79.99872715,8.472898172,61.0039295,13.95813969,5.158648825,19.6983094,9.604308094,10.09419713,13.73461488,2.208361619,4.754751958,0.425137076,4.329562663,2.238975196,4.17323107,0.585711488,3.587389034,1989,5,14.8054295072,1.2124197338767422,0,0,13.90379243,2.563498695,8.799490865,2.2236684075,4.463991514
Panchther,1993-08-01,27.1,87.8,1.851344648,79.98619452,8.213981723,57.79064621,14.18276762,4.529523499,20.14915144,9.697917755,10.45130548,14.03763708,2.255469974,4.939928198,0.404921671,4.534954308,2.284073107,4.369171018,0.563328982,3.805868146,1993,8,15.0041657923,1.3202838622724902,1,0,13.95813969,2.357819843,9.653244121,2.2697715405,4.654549608
Panchther,1997-10-11,27.1,87.8,2.028792428,79.99365535,8.554693211,61.2433094,13.9841906,5.096586162,19.80960183,9.746063969,10.06351828,13.65184726,2.18058094,4.775770235,0.422023499,4.353772846,2.20174282,4.189092689,0.588074413,3.601220627,1997,10,14.839659921099999,1.2785833902267523,0,0,14.18276762,1.851344648,8.887604438,2.19116188,4.482431462
Panchther,2001-12-21,27.1,87.8,2.368374674,80.04065927,8.70598564,65.09757833,13.62603786,5.934706266,19.29170366,9.487408616,9.804575718,13.25780026,2.124810705,4.658479112,0.397721932,4.260907311,2.149406005,4.082389034,0.551879896,3.530450392,2001,12,14.496636424,1.1994941364927363,0,1,13.9841906,2.028792428,7.691331594,2.1371083549999996,4.370434073
Panchther,2006-03-02,27.1,87.8,2.751840731,80.01430157,9.020972585,66.28196475,14.04706266,6.546422977,19.58118799,9.93020235,9.650887728,13.75967363,2.129830287,4.61017624,0.40191906,4.208413838,2.154549608,4.033152742,0.559046997,3.473883812,2006,3,14.9491599185,1.1371039382103667,0,0,13.62603786,2.368374674,7.500639683,2.1421899475,4.321664491
Panchther,2010-05-12,27.1,87.8,3.680430809,79.95911227,9.360006527,68.43488251,14.01387728,7.03689295,19.33276762,10.00899478,9.323792428,13.63776762,2.096050914,4.538159269,0.403727154,4.13464752,2.150913838,4.054575718,0.561625326,3.492845953,2010,5,14.949877932700002,0.9516905069378683,0,0,14.04706266,2.751840731,6.9769843300000005,2.123482376,4.2963674935
Panchther,2014-07-22,27.1,87.8,3.680444154,80.02730242,10.04070542,71.95093403,14.45986283,8.372135859,19.37201829,10.81142391,8.560627041,14.0018354,2.133416068,4.572769432,0.43186806,4.140920967,2.239595036,4.165297191,0.597308948,3.56797518,2014,7,15.463933372,0.966232190303981,1,0,14.01387728,3.680430809,6.087726971,2.186505552,4.3690333115
Panchther,2018-09-30,27.1,87.8,3.072319475,80.11444201,9.238949672,71.77006565,13.14838074,7.143654267,18.28557987,9.346170678,8.939015317,12.59579869,2.022932166,4.425514223,0.371400438,4.054091904,2.095754923,4.005601751,0.515820569,3.489562363,2018,9,14.072275707200001,1.0441792966481802,1,0,14.45986283,3.680444154,6.004726473000001,2.0593435445,4.215557987
Parbat,1981-01-01,28.2,83.7,2.31982376,79.24483681,7.483093995,56.46227154,13.10631201,3.232167102,18.87939295,8.722513055,10.15693864,12.43936684,2.190084856,4.699804178,0.404889034,4.294928198,2.192284595,4.09924282,0.521631854,3.577519582,1981,1,13.8546214095,1.19218268372436,0,1,13.14838074,3.072319475,9.874144908,2.1911847255,4.399523499
Parbat,1985-03-12,28.2,83.7,2.002415144,79.26155352,7.19671671,52.42367493,14.0113577,2.629477807,20.0341188,9.357969974,10.67610313,13.50842689,2.289556136,4.894086162,0.428877285,4.465110966,2.274523499,4.243322454,0.555802872,3.687761097,1985,3,14.731029371,1.2847054179599042,0,0,13.10631201,2.31982376,11.381879893,2.2820398175,4.568704308
Parbat,1989-05-22,28.2,83.7,1.921847258,79.27272193,7.570998695,53.37369452,14.17783943,3.179360313,20.12219974,9.670339426,10.45168407,13.88321149,2.306305483,4.980450392,0.424556136,4.556148825,2.288792428,4.293035248,0.553204961,3.739889034,1989,5,14.9349392995,1.30612791681709,0,0,14.0113577,2.002415144,10.998479117,2.2975489555,4.63674282
Parbat,1993-08-01,28.2,83.7,1.488785901,79.26475849,7.394634465,51.35910574,14.17563969,2.63308094,20.25208877,9.593407311,10.65879896,13.87558094,2.318479112,5.065456919,0.420639687,4.644660574,2.292650131,4.366083551,0.538328982,3.827748042,1993,8,14.9151031365,1.3920216899236975,1,0,14.17783943,1.921847258,11.542558750000001,2.3055646215,4.715770235
Parbat,1997-10-11,28.2,83.7,1.569706266,79.2720953,7.402317232,51.42862272,14.10691253,2.443981723,20.2195235,9.593100522,10.62630548,13.67939295,2.28386423,4.9675,0.413133159,4.554477807,2.232604439,4.224255875,0.527695822,3.696579634,1997,10,14.8471442532,1.373717161207597,0,0,14.17563969,1.488785901,11.662930807,2.2582343345,4.5958779375
Parbat,2001-12-21,28.2,83.7,2.124007833,79.3157376,7.485326371,54.81974543,13.72320496,3.193041775,19.61503264,9.292251958,10.32289817,13.11139687,2.203015666,4.746129243,0.402108355,4.344001305,2.170737598,4.066109661,0.510345953,3.555822454,2001,12,14.4717375971,1.251171333013024,0,1,14.10691253,1.569706266,10.530163185,2.186876632,4.406119452
Parbat,2006-03-02,28.2,83.7,3.479634465,79.29347258,8.361755875,61.64374674,13.79799608,5.045137076,19.22520235,9.564353786,9.660842037,13.08730418,2.116873368,4.443518277,0.418472585,4.025117493,2.112258486,3.828479112,0.525620104,3.302447781,2006,3,14.6341716675,0.9845096479327857,0,0,13.72320496,2.124007833,8.752859004000001,2.114565927,4.1359986945
Parbat,2010-05-12,28.2,83.7,4.312813316,79.24837467,8.735117493,64.71854439,13.80151436,5.887330287,19.05177546,9.643505222,9.408178851,13.1938577,2.160600522,4.53982376,0.441240209,4.098472585,2.177310705,3.970828982,0.562650131,3.408270235,2010,5,14.675026109300001,0.8192329364784728,0,0,13.79799608,3.479634465,7.914184073,2.1689556135,4.255326371
Parbat,2014-07-22,28.2,83.7,5.479973873,79.31553233,9.317224037,67.64749837,13.99659046,6.918314827,18.89560418,10.15792293,8.737642064,12.98568256,2.064173743,4.270842587,0.437753103,3.83291966,2.119418681,3.782945787,0.559790986,3.223024167,2014,7,14.9283128637,0.5939056930572915,1,0,13.80151436,4.312813316,7.0782756330000005,2.091796212,4.026894187
Parbat,2018-09-30,28.2,83.7,4.108905908,79.39789934,8.580525164,68.64938731,12.5395186,5.803632385,17.58682713,8.626739606,8.960153173,11.44043764,1.982669584,4.124376368,0.388227571,3.735886214,2.030393873,3.645798687,0.498512035,3.147483589,2018,9,13.3975711164,0.8185541038885256,1,0,13.99659046,5.479973873,6.735886214999999,2.0065317284999997,3.8850875275
Rasuwa,1981-01-01,28.1,85.3,1.603244125,68.65503264,5.809588773,60.46563969,5.497251958,-2.663537859,11.53516971,0.844993473,10.69005222,5.630300261,2.385215405,5.500868146,0.332663185,5.168126632,2.221037859,4.633165796,0.422043081,4.211201044,1981,1,6.078210835299999,1.086284289686334,0,1,12.5395186,4.108905908,8.160789817,2.3031266319999997,5.067016971
Rasuwa,1985-03-12,28.1,85.3,1.495463446,68.69411227,5.726305483,57.82457572,6.283302872,-2.696781984,12.42859661,1.462114883,10.96660574,6.6045953,2.444295039,5.537010444,0.33977154,5.197160574,2.253550914,4.627447781,0.416853786,4.210437337,1985,3,6.8559334203,1.1333138900240403,0,0,5.497251958,1.603244125,8.980084856,2.3489229765,5.0822291125
Rasuwa,1989-05-22,28.1,85.3,1.296233681,68.7025718,5.987349869,58.07616188,6.575600522,-2.208185379,12.73345953,1.883093995,10.85039817,7.16674282,2.50421671,5.705417755,0.342826371,5.362656658,2.294654047,4.740842037,0.420704961,4.320156658,1989,5,7.1743355089000005,1.1823946144986128,0,0,6.283302872,1.495463446,8.783785901,2.3994353784999998,5.223129896
Rasuwa,1993-08-01,28.1,85.3,1.093335509,68.69461488,5.907140992,56.63718016,6.54252611,-2.587597911,12.76244778,1.812036554,10.95050914,7.116729765,2.472356397,5.765215405,0.315718016,5.449523499,2.253302872,4.792336815,0.390065274,4.402330287,1993,8,7.1332402092,1.2215926162656996,1,0,6.575600522,1.296233681,9.130124021,2.3628296344999997,5.27877611
