,District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Elevation
130,Dhading,1981-01-01,27.7,85.2,2.0946928104575164,83.87122875816993,8.161653594771241,53.277078431372544,16.230039215686276,5.164287581699346,22.103431372549014,11.755647058823527,10.347581699346405,15.69924183006536,2.147549019607843,4.544294117647059,0.5186013071895426,4.025679738562092,2.296777777777778,4.113882352941176,0.7038104575163399,3.4100196078431373,1583.0
131,Dhading,1985-03-11,27.7,85.2,2.043420365535248,83.87958224543081,8.040084856396867,51.768785900783286,16.965966057441253,4.999471279373368,22.89753263707572,12.33232375979112,10.565078328981723,16.57451044386423,2.196781984334204,4.5530156657963445,0.5414099216710183,4.011671018276762,2.3374412532637074,4.102447780678851,0.7242036553524804,3.378302872062664,1583.0
132,Dhading,1989-05-21,27.7,85.2,1.6640404699738902,83.88861618798956,8.17322454308094,50.05364229765013,17.287167101827677,5.065515665796345,23.32622062663185,12.635809399477807,10.690476501305485,17.119105744125328,2.245646214099217,4.702519582245431,0.5358355091383812,4.166677545691906,2.3841840731070496,4.232467362924282,0.7317036553524804,3.5006788511749347,1583.0
133,Dhading,1993-07-31,27.7,85.2,1.492561929595828,83.8786701434159,8.110234680573663,49.404850065189045,17.24923076923077,4.704973924380704,23.368194263363755,12.590964797913951,10.777177314211212,17.036466753585398,2.2461277705345504,4.751883963494133,0.5211864406779662,4.230664928292047,2.3814211212516296,4.287457627118644,0.7013037809647978,3.586251629726206,1583.0
134,Dhading,1997-10-12,27.7,85.2,1.5180156657963446,83.8865731070496,8.20425587467363,50.27920365535248,17.117258485639685,4.7170561357702345,23.190848563968668,12.614536553524806,10.576416449086162,16.784033942558747,2.1962402088772843,4.6770300261096605,0.5282049608355092,4.148746736292428,2.3093733681462143,4.170476501305483,0.7082832898172323,3.462121409921671,1583.0
135,Dhading,2001-12-22,27.7,85.2,2.130528375733855,83.93904761904761,8.450384866275277,54.79076973255055,16.614070450097845,5.954931506849315,22.46110893672537,12.190300065231572,10.271063274624918,16.1031441617743,2.106686236138291,4.416973255055447,0.5086105675146771,3.908401826484018,2.231545988258317,3.942896281800391,0.6830658838878018,3.259680365296804,1583.0
136,Dhading,2006-03-04,27.7,85.2,2.9366057441253264,83.90909921671019,9.201579634464752,59.78439295039165,16.779379895561355,7.322637075718016,22.23129895561357,12.551984334203654,9.67902088772846,16.279197127937337,2.048439947780679,4.244732375979113,0.5062271540469974,3.738433420365535,2.176742819843342,3.789425587467363,0.6856527415143604,3.103648825065274,1583.0
137,Dhading,2010-05-14,27.7,85.2,3.3661749347258487,83.86101174934727,9.535842036553523,62.282748041775456,16.71534595300261,8.042271540469974,22.06404046997389,12.541860313315928,9.52219321148825,16.270097911227154,2.100731070496084,4.3338642297650125,0.5509660574412533,3.782878590078329,2.254719321148825,3.9416122715404702,0.741429503916449,3.2003394255874675,1583.0
138,Dhading,2014-07-24,27.7,85.2,3.509191128506197,83.92281148075668,10.15412915851272,64.5462035225049,17.096529680365297,9.096027397260274,22.111604696673187,13.261030658838878,8.850508806262232,16.41136333985649,2.052889758643184,4.248069145466406,0.5045923026744944,3.743626875407697,2.235401174168297,3.9190671885192434,0.6951924331376387,3.2236594911937377,1583.0
139,Dhading,2018-10-04,27.7,85.2,2.937775330396476,84.03074889867841,9.304823788546257,64.122422907489,15.82180616740088,7.8992951541850225,21.04777533039648,11.859427312775331,9.188325991189428,15.077180616740089,1.9920704845814976,4.159559471365639,0.4862334801762114,3.673898678414097,2.163325991189428,3.839295154185022,0.6638766519823788,3.17557268722467,1583.0
140,Dhankuta,1981-01-01,27.0,87.3,2.4011764705882355,81.9118431372549,8.509725490196077,60.176196078431374,14.570601307189545,5.5792810457516335,20.31401960784314,10.207581699346406,10.106503267973856,14.253496732026145,2.2480522875816997,4.994052287581699,0.4390130718954249,4.555143790849673,2.2854248366013072,4.402529411764706,0.5956862745098039,3.806882352941176,1512.0
141,Dhankuta,1985-03-11,27.0,87.3,2.270195822454308,81.92595953002612,8.442943864229765,58.57933420365535,15.336821148825065,5.6519451697127945,21.15097911227154,10.841677545691908,10.309451697127937,15.160528720626631,2.2910313315926896,4.982258485639687,0.4684791122715405,4.513746736292428,2.322421671018277,4.369092689295039,0.6369712793733682,3.732121409921671,1512.0
142,Dhankuta,1989-05-21,27.0,87.3,1.9517624020887727,81.94033289817231,8.518472584856397,56.98376631853786,15.493681462140993,5.5191318537859,21.35998041775457,10.979849869451698,10.380097911227152,15.495933420365535,2.336018276762402,5.051945169712794,0.4761161879895561,4.575933420365535,2.3588772845953003,4.401279373368147,0.6602545691906005,3.74079634464752,1512.0
143,Dhankuta,1993-07-31,27.0,87.29999999999998,1.4845762711864408,81.92550847457626,8.250319426336375,53.86964146023468,15.73050847457627,4.857398956975228,21.833076923076923,11.084882659713168,10.748337679269882,15.825013037809647,2.385436766623207,5.250514993481096,0.4608344198174706,4.7896740547588,2.403102998696219,4.6139243807040415,0.6341134289439374,3.979954367666232,1512.0
144,Dhankuta,1997-10-12,27.0,87.3,1.5515861618798956,81.93468668407311,8.536148825065274,56.60640992167102,15.524151436031332,5.303074412532637,21.541292428198435,11.097819843342036,10.44343994778068,15.477728459530027,2.3146671018276765,5.11434725848564,0.4563315926892951,4.658015665796345,2.3209464751958224,4.455365535248042,0.6325848563968668,3.822676240208877,1512.0
145,Dhankuta,2001-12-22,27.0,87.3,2.0742270058708416,81.98526418786693,8.77774951076321,61.290848010437045,15.067899543378996,6.3747488584474885,20.84460534898891,10.777879973907371,10.06692759295499,14.914755381604696,2.2228767123287674,4.9027332028701895,0.4339530332681017,4.468727984344423,2.2346183953033267,4.25320939334638,0.6017025440313112,3.651428571428572,1512.0
146,Dhankuta,2006-03-04,27.0,87.3,2.4379895561357703,81.95520234986945,9.183812010443864,63.28593342036554,15.44927545691906,7.142258485639687,21.05586161879896,11.220026109660576,9.835842036553524,15.361155352480418,2.214719321148825,4.850150130548303,0.4351240208877284,4.4149934725848565,2.222682767624021,4.206651436031332,0.5955874673629243,3.61105091383812,1512.0
147,Dhankuta,2010-05-14,27.0,87.3,3.175979112271541,81.89941253263707,9.54755221932115,65.87507832898172,15.342180156657964,7.70829634464752,20.750248041775457,11.221566579634464,9.528818537859008,15.12876631853786,2.182702349869452,4.75539817232376,0.4534464751958224,4.302108355091384,2.224053524804177,4.2087467362924285,0.6162793733681462,3.5926697127937337,1512.0
148,Dhankuta,2014-07-24,27.0,87.3,3.22662100456621,81.96780821917808,10.260378343118068,69.34238095238095,15.771696020874105,9.068545335942597,20.739634703196348,12.04256360078278,8.697175472928897,15.386973255055446,2.195003261578604,4.735896934116112,0.4556555772994129,4.28013698630137,2.2834116112198304,4.252870189171559,0.6284931506849315,3.624592302674495,1512.0
149,Dhankuta,2018-10-04,27.0,87.3,2.637246696035242,82.06330396475771,9.38601321585903,68.72654185022026,14.483964757709252,7.771718061674009,19.69647577092511,10.574052863436124,9.12259911894273,14.035308370044053,2.1051541850220263,4.624074889867841,0.4080616740088105,4.21636563876652,2.168568281938326,4.128920704845815,0.5595374449339207,3.5695594713656384,1512.0
150,Dhanusa,1981-01-01,26.7,85.9,2.556836601307189,97.90298039215686,10.45435294117647,48.59424836601307,24.64053594771241,11.467117647058824,31.29590196078432,19.223006535947714,12.0731045751634,24.68391503267974,2.753673202614379,4.42818954248366,1.192156862745098,3.2359869281045754,3.991633986928104,5.858816993464052,1.777862745098039,4.08118954248366,73.0
151,Dhanusa,1985-03-11,26.7,85.9,2.956958224543081,97.8830091383812,10.546403394255874,49.71984986945169,25.172147519582246,11.72671671018277,31.703792428198437,19.72599869451697,11.977513054830286,25.251964751958223,2.7690731070496084,4.443492167101828,1.1930221932114882,3.2506266318537858,4.010789817232376,5.903635770234987,1.7862271540469974,4.117591383812011,73.0
152,Dhanusa,1989-05-21,26.7,85.9,2.0948955613577023,97.88288511749346,10.287565274151437,44.32368798955613,25.934027415143603,10.980737597911228,32.6347454308094,20.326945169712797,12.307911227154047,26.225750652741517,2.8843342036553525,4.61603133159269,1.2611749347258483,3.354738903394256,4.113798955613577,6.077956919060052,1.8882441253263704,4.189667101827676,73.0
153,Dhanusa,1993-07-31,26.7,85.9,2.261949152542373,97.87357235984356,10.378161668839637,45.69048239895697,25.65665580182529,10.959693611473272,32.40171447196871,20.228494132985656,12.173044328552804,25.86627118644068,2.822464146023468,4.619654498044329,1.1995567144719683,3.42009778357236,4.062105606258149,6.001766623207301,1.8207235984354624,4.180925684485007,73.0
154,Dhanusa,1997-10-12,26.7,85.9,2.119575718015666,97.8917362924282,10.71477806788512,48.07437336814622,25.20761096605744,11.425731070496084,31.866168407310703,19.89975195822454,11.966573107049609,25.354392950391645,2.791312010443864,4.441403394255874,1.2170496083550917,3.224490861618799,4.011292428198433,5.886468668407311,1.830920365535248,4.055411227154047,73.0
155,Dhanusa,2001-12-22,26.7,85.9,2.481761252446184,97.96536203522504,11.00453359425962,51.59372472276581,24.80987606001305,12.859347684279191,31.24905414220483,19.585244618395304,11.66365296803653,24.873476842791916,2.653966079582518,4.255916503587736,1.1372863666014352,3.1187279843444227,3.855779517286367,5.734090019569472,1.7108610567514675,4.023248532289628,73.0
156,Dhanusa,2006-03-04,26.7,85.9,3.446246736292428,97.91373368146212,11.770698433420366,55.74867493472585,24.9027545691906,13.9627545691906,30.97590731070496,19.895900783289814,11.07994778067885,24.91902088772846,2.545052219321149,4.061866840731071,1.1138772845953002,2.947859007832898,3.712356396866841,5.496077023498694,1.6721540469973888,3.8237728459530023,73.0
157,Dhanusa,2010-05-14,26.7,85.9,3.372584856396867,97.85849869451695,11.98847911227154,57.02659921671018,24.831057441253265,14.353687989556136,30.94526762402089,19.794027415143603,11.15119451697128,24.98362924281984,2.722637075718016,4.32516318537859,1.3137597911227157,3.011462140992168,4.015639686684073,5.789699738903394,1.9836292428198437,3.806018276762402,73.0
158,Dhanusa,2014-07-24,26.7,85.9,3.240319634703196,97.89752772341814,12.575616438356164,56.85377690802349,25.475675146771035,15.044990215264187,31.43341813437704,20.67926940639269,10.754050880626222,25.39753424657534,2.607253750815395,4.189843444227006,1.1454207436399215,3.0445270711024137,3.834618395303327,5.669817351598174,1.7569602087410308,3.9130528375733857,73.0
159,Dhanusa,2018-10-04,26.7,85.90000000000002,2.4637885462555067,98.08284140969162,11.457224669603525,55.26484581497797,24.518590308370044,13.86101321585903,30.72149779735683,19.595572687224667,11.126101321585905,24.563920704845817,2.628083700440529,4.229713656387665,1.1802422907488987,3.049713656387665,3.868656387665198,5.786057268722467,1.7797577092511012,4.006387665198238,73.0
160,Dolkha,1981-01-01,27.6,86.2,1.5906535947712417,70.57038562091503,6.157869281045752,59.82809803921569,7.002071895424836,-1.4937320261437907,12.94540522875817,2.54921568627451,10.396450980392157,6.843281045751634,2.4013856209150326,5.485385620915032,0.4684444444444444,5.016986928104575,2.302771241830065,4.716052287581699,0.5851633986928104,4.130836601307189,2059.0
161,Dolkha,1985-03-11,27.6,86.2,1.5914947780678852,70.60644255874674,6.145992167101827,58.534771540469976,7.7148368146214095,-1.291644908616188,13.669725848563967,3.172402088772846,10.497402088772846,7.669693211488251,2.442604438642298,5.446697127937337,0.4963185378590078,4.950378590078329,2.334706266318538,4.659308093994778,0.6156005221932115,4.043701044386423,2059.0
162,Dolkha,1989-05-21,27.6,86.2,1.287304177545692,70.61501958224544,6.329856396866841,57.89888381201044,7.96394908616188,-1.0210704960835508,14.024647519582244,3.425535248041776,10.599053524804178,8.233283289817232,2.5049934725848564,5.630110966057441,0.4685704960835509,5.161657963446475,2.363883812010444,4.772832898172323,0.5817232375979112,4.191338120104438,2059.0
163,Dolkha,1993-07-31,27.6,86.20000000000002,1.120619295958279,70.60598435462842,6.258650586701434,56.45681225554107,7.980560625814864,-1.413168187744459,14.13561929595828,3.3876466753585395,10.747966101694916,8.247007822685788,2.505371577574967,5.711434159061278,0.4499152542372881,5.261101694915254,2.3612907431551498,4.857894393741852,0.5572425032594525,4.300599739243807,2059.0
164,Dolkha,1997-10-12,27.6,86.2,1.1478720626631853,70.61437989556136,6.247832898172324,56.154980417754565,8.041514360313316,-1.590013054830287,14.169464751958223,3.5653590078328983,10.60406005221932,8.148381201044387,2.455345953002611,5.601090078328983,0.4637206266318537,5.137389033942559,2.3141057441253263,4.750698433420365,0.5746214099216711,4.176096605744125,2059.0
165,Dolkha,2001-12-22,27.6,86.2,1.6150424005218529,70.64686888454011,6.358473581213308,60.58975212002609,7.524905414220483,-0.906255707762557,13.473313763861707,3.1125309849967384,10.360763209393346,7.379015003261579,2.390913242009133,5.368160469667319,0.4807827788649706,4.887436399217221,2.2702478799739074,4.565896934116113,0.5945596868884541,3.971291585127201,2059.0
166,Dolkha,2006-03-04,27.6,86.2,1.9334530026109664,70.63770234986946,6.768909921671018,63.45167754569191,7.97603133159269,0.0918929503916449,13.70228459530026,3.643844647519582,10.05827676240209,7.911331592689295,2.388825065274151,5.296560052219321,0.5018472584856397,4.794706266318538,2.281573107049608,4.503981723237598,0.6187597911227154,3.885150130548303,2059.0
167,Dolkha,2010-05-14,27.6,86.2,2.375084856396867,70.59469321148825,7.052284595300262,66.28296997389033,7.864216710182768,0.7302023498694518,13.439706266318538,3.5325979112271537,9.907082245430807,7.780189295039165,2.420985639686684,5.312689295039164,0.5138315926892951,4.798864229765013,2.3379960835509137,4.582630548302872,0.6460835509138381,3.93668407310705,2059.0
168,Dolkha,2014-07-24,27.6,86.2,2.5893672537508152,70.66809523809523,7.598969341161122,70.53617742987606,8.259869536855838,2.0145792563600784,13.405609915198957,4.311174168297455,9.094474885844749,7.988121330724071,2.326516634050881,5.1524070450097845,0.4646771037181996,4.687808219178082,2.2603587736464448,4.477971298108284,0.5813111545988258,3.896744944553164,2059.0
169,Dolkha,2018-10-04,27.600000000000005,86.2,1.9185242290748896,70.70859030837005,6.715859030837004,68.19555066079295,6.871872246696035,0.238590308370044,12.272004405286344,2.782907488986784,9.489185022026431,6.467026431718062,2.2709251101321586,5.148105726872246,0.4085022026431718,4.739933920704845,2.204493392070485,4.518568281938325,0.4999339207048458,4.018876651982379,2059.0
170,Dolpa,1981-01-01,29.0,82.9,1.7882679738562093,61.92286928104576,4.58383660130719,62.37373202614379,0.0528104575163398,-6.544686274509805,6.470836601307189,-5.009281045751634,11.480124183006536,-0.2238235294117647,2.5156797385620915,5.613091503267975,0.5024313725490196,5.110549019607843,2.580993464052288,5.24921568627451,0.634640522875817,4.61456862745098,2517.0
171,Dolpa,1985-03-11,29.0,82.9,1.5687728459530026,61.98111618798957,4.470345953002611,57.72986945169713,1.1162859007832897,-6.609549608355091,7.787232375979113,-4.171762402088773,11.958681462140992,1.322121409921671,2.6242036553524803,5.867375979112271,0.4996801566579634,5.367591383812011,2.663335509138381,5.45298955613577,0.6229308093994779,4.830300261096606,2517.0
172,Dolpa,1989-05-21,29.0,82.9,1.1593276762402087,61.986122715404704,4.670424281984334,56.69045039164491,1.7041710182767624,-6.253185378590078,8.430913838120105,-3.4909660574412533,11.921840731070494,2.3684268929503918,2.719915143603133,6.128557441253264,0.4935443864229765,5.634993472584856,2.7453590078328984,5.659497389033943,0.6236749347258486,5.035913838120105,2517.0
173,Dolpa,1993-07-31,29.0,82.9,0.8789765319426336,61.97423728813559,4.588989569752282,54.4445632333768,1.7707757496740546,-6.680560625814863,8.619778357235985,-3.3793024771838334,11.999100391134288,2.4972555410691,2.7271773142112123,6.289445893089961,0.4657040417209909,5.8239178617992176,2.734165580182529,5.791597131681877,0.5917405475880052,5.199810951760105,2517.0
174,Dolpa,1997-10-12,29.0,82.9,1.080248041775457,61.98900130548302,4.498505221932115,53.31608355091384,1.6914229765013056,-7.108890339425587,8.557617493472586,-3.518740208877285,12.076416449086162,2.2027088772845955,2.674125326370757,6.128355091383812,0.4764033942558747,5.652056135770235,2.693237597911227,5.646886422976502,0.6017232375979112,5.045339425587468,2517.0
175,Dolpa,2001-12-22,29.0,82.9,1.5926614481409005,62.0099934768428,4.5282257012394,57.48015003261579,1.023078930202218,-6.715453359425963,7.65597521200261,-4.154142204827137,11.810163078930202,1.168173515981735,2.580039138943248,5.791930854533595,0.4917938682322244,5.300358773646445,2.617775603392042,5.35859752120026,0.6134311806914546,4.745107632093934,2517.0
176,Dolpa,2006-03-04,29.0,82.9,2.6017819843342034,62.02030026109661,5.034281984334204,64.0764229765013,1.231201044386423,-5.122832898172324,7.343851174934726,-3.7403198433420366,11.083851174934724,1.1998172323759793,2.446664490861618,5.441383812010445,0.4879699738903394,4.953563968668407,2.507584856396867,5.052486945169712,0.6091514360313316,4.443302872062663,2517.0
177,Dolpa,2010-05-14,29.0,82.9,2.941383812010444,61.98058093994778,5.340496083550914,68.54037859007833,1.0628394255874674,-4.382434725848564,7.042924281984335,-3.8602349869451698,10.903322454308094,0.9516971279373369,2.5471605744125325,5.549073107049608,0.5173041775456919,5.031657963446476,2.629392950391645,5.204810704960836,0.6559725848563969,4.548766318537859,2517.0
178,Dolpa,2014-07-24,29.0,82.9,2.753692106979778,62.05984996738422,5.577155903457274,68.38899543378996,1.85972602739726,-3.696301369863014,7.803542074363992,-2.868864970645793,10.672635355512067,1.819275929549902,2.501089367253751,5.49061317677756,0.5251206784083496,4.965609915198956,2.5808414872798435,5.119739073711677,0.659269406392694,4.460365296803653,2517.0
179,Dolpa,2018-10-04,29.0,82.90000000000002,2.351101321585903,62.04464757709251,4.869757709251101,69.67517621145375,-0.3327312775330396,-5.546211453744493,5.633237885462554,-5.2874229074889865,10.920704845814978,-0.9893612334801762,2.4101541850220265,5.345726872246696,0.4577533039647577,4.8881497797356825,2.519185022026432,5.089515418502202,0.5711233480176212,4.518810572687225,2517.0
180,Doti,1981-01-01,29.2,80.9,2.076581699346405,83.46816993464053,7.656771241830065,51.09130718954248,15.89181045751634,4.4947124183006535,22.52847712418301,10.475130718954247,12.05340522875817,15.068816993464052,2.185111111111111,4.2615751633986925,0.4871699346405229,3.774601307189543,2.4833986928104577,4.251967320261438,0.6423202614379085,3.609712418300653,1492.0
181,Doti,1985-03-11,29.2,80.9,1.859125326370757,83.47791775456919,7.242219321148825,46.19535248041775,16.962630548302872,3.5902545691906007,23.831873368146216,11.213661879895565,12.618191906005222,16.261762402088774,2.2511749347258485,4.458296344647519,0.4842819843342036,3.973759791122716,2.53918407310705,4.421468668407311,0.6380483028720627,3.78338772845953,1492.0
182,Doti,1989-05-21,29.2,80.9,1.4038511749347258,83.48454308093996,7.528577023498695,46.12535248041775,17.283413838120104,4.018107049608355,24.13509791122716,11.711037859007831,12.424184073107048,16.8875,2.2692754569190603,4.589060052219321,0.4622911227154047,4.126560052219322,2.539523498694517,4.507493472584856,0.6138838120104438,3.8934595300261097,1492.0
183,Doti,1993-07-31,29.2,80.9,1.2091069100391134,83.47662320730117,7.630893089960887,46.24709908735333,17.242307692307694,4.05261408083442,24.08965449804433,11.730280312907432,12.359400260756193,16.85431551499348,2.278259452411995,4.645534550195567,0.4515645371577575,4.193754889178618,2.535156453715776,4.556277705345502,0.5964341590612777,3.95973924380704,1492.0
184,Doti,1997-10-12,29.2,80.9,1.4019647519582246,83.48560704960835,7.470202349869452,45.671227154047,16.97871409921671,3.4316057441253265,23.90503263707572,11.491455613577024,12.413727154047,16.38172323759791,2.2384464751958224,4.497441253263707,0.4663903394255874,4.031031331592689,2.487127937336815,4.374046997389034,0.6098825065274152,3.763890339425587,1492.0
185,Doti,2001-12-22,29.2,80.9,1.9885779517286368,83.53070450097847,7.603170254403131,49.123431180691455,16.671787345075014,4.355896934116112,23.285485975212005,11.322785388127857,11.962961513372472,15.888597521200262,2.172341813437704,4.274637964774952,0.4663144161774298,3.808056099151989,2.4498825831702544,4.226190476190476,0.6107632093933464,3.615792563600783,1492.0
186,Doti,2006-03-04,29.2,80.9,2.8330744125326373,83.5040143603133,8.549451697127937,55.18404046997389,16.747402088772848,6.291958224543081,22.922206266318536,11.578263707571802,11.343838120104438,15.888812010443864,2.0952154046997387,3.9990274151436034,0.493798955613577,3.505208877284595,2.3886096605744123,3.9901174934725847,0.6499020887728459,3.3402023498694517,1492.0
187,Doti,2010-05-14,29.2,80.9,3.4636227154047,83.45562010443864,9.206599216710185,60.55780678851175,16.773453002610967,7.808283289817233,22.54768276762402,11.94415143603133,10.603413838120105,16.027650130548302,2.0992036553524804,4.065953002610966,0.472467362924282,3.593629242819843,2.4099869451697127,4.1143864229765015,0.635972584856397,3.478557441253264,1492.0
188,Doti,2014-07-24,29.2,80.9,2.716399217221135,83.51971950424004,9.297671232876713,57.120789302022175,17.42239399869537,7.621526418786693,23.41891063274625,12.62184605348989,10.797077625570775,16.65750815394651,2.154827136333985,4.332941943900848,0.4704566210045662,3.8624853228962817,2.4709067188519245,4.360697977821266,0.6386692759295499,3.7220091324200912,1492.0
189,Doti,2018-10-04,29.2,80.90000000000002,2.302466960352423,83.62735682819383,8.671409691629956,61.29383259911894,15.485022026431718,7.083964757709251,21.43185022026432,10.581674008810571,10.850308370044052,14.488832599118943,2.043171806167401,3.944867841409692,0.4499559471365639,3.494669603524229,2.361101321585904,4.016718061674009,0.6048458149779736,3.412400881057269,1492.0
190,Gorkha,1981-01-01,28.0,84.6,1.759437908496732,73.75975163398692,6.630509803921568,58.73580392156863,9.191032679738562,0.2276862745098039,14.992418300653595,4.699241830065359,10.2931045751634,9.13427450980392,2.226535947712418,4.94621568627451,0.3110718954248366,4.63518954248366,2.026653594771242,3.977503267973856,0.3817647058823529,3.5958823529411763,1000.0
191,Gorkha,1985-03-11,28.0,84.6,1.6109595300261097,73.78919712793734,6.4690665796344655,55.63088120104438,9.998067885117496,-0.035541775456919,15.952147519582244,5.309060052219321,10.643178851174936,10.105926892950391,2.2957441253263706,5.03081592689295,0.3181201044386423,4.712761096605744,2.077943864229765,4.017578328981723,0.3900783289817232,3.6275195822454314,1000.0
192,Gorkha,1989-05-21,28.0,84.6,1.4082441253263709,73.79845953002611,6.748818537859008,55.81898172323759,10.256312010443864,0.4339033942558746,16.195718015665797,5.706788511749346,10.488812010443864,10.600535248041776,2.3496409921671018,5.189458224543081,0.325032637075718,4.864471279373368,2.1192232375979114,4.136422976501305,0.4018994778067885,3.7344516971279376,1000.0
193,Gorkha,1993-07-31,28.0,84.6,1.208226857887875,73.78979791395045,6.6672620599739245,54.56653194263364,10.218181225554106,0.0642568448500651,16.229191655801827,5.607496740547588,10.621577574967406,10.537086049543676,2.332555410691004,5.227118644067796,0.3238265971316819,4.903298565840939,2.100599739243807,4.167314211212516,0.4032268578878748,3.7639960886571058,1000.0
194,Gorkha,1997-10-12,28.0,84.6,1.2476240208877285,73.79696475195823,6.659582245430809,54.27295039164491,10.248218015665795,-0.1857245430809399,16.262787206266317,5.730835509138381,10.53186684073107,10.418439947780678,2.3138772845953004,5.174614882506528,0.326298955613577,4.848113577023499,2.071657963446475,4.105894255874674,0.3981788511749347,3.70757180156658,1000.0
195,Gorkha,2001-12-22,28.0,84.6,1.791761252446184,73.83405740378343,6.777625570776256,58.75039138943249,9.718043052837574,0.6014155251141553,15.566444879321592,5.226751467710372,10.339712981082844,9.651382909328117,2.2249445531637315,4.898819308545336,0.3194455316373124,4.579269406392695,2.0073972602739727,3.885636007827789,0.3904370515329419,3.4953098499673847,1000.0
196,Gorkha,2006-03-04,28.0,84.6,2.4959073107049607,73.82079634464752,7.379216710182767,63.41075718015666,10.042676240208875,1.9143537859007835,15.5503590078329,5.705855091383812,9.844464751958224,9.976044386422975,2.1750848563968668,4.729171018276762,0.3327741514360313,4.396579634464752,1.9787271540469973,3.752917754569191,0.4100326370757179,3.342780678851175,1000.0
197,Gorkha,2010-05-14,28.0,84.6,3.09764360313316,73.77830287206267,7.710156657963446,66.47130548302871,10.004771540469974,2.708453002610966,15.333936031331593,5.713191906005222,9.62095953002611,9.980502610966058,2.201298955613577,4.793857702349869,0.3317624020887728,4.4621997389033945,2.0149673629242817,3.869164490861619,0.4143668407310705,3.454875979112272,1000.0
198,Gorkha,2014-07-24,28.0,84.6,4.114409654272668,73.84876712328767,8.319562948467057,70.97230919765167,10.236320939334638,3.948995433789954,15.15487279843444,6.331389432485323,8.823255055446836,9.861833007175472,2.092844096542726,4.506490541422048,0.3342139595564253,4.17249184605349,1.951037181996086,3.6777756033920417,0.4171885192433137,3.2607110241356816,1000.0
199,Gorkha,2018-10-04,28.0,84.59999999999998,3.42319383259912,73.90270925110133,7.547180616740088,71.15508810572688,8.700066079295153,2.529185022026432,13.831431718061674,4.58748898678414,9.243612334801762,8.179295154185022,2.045374449339207,4.418568281938326,0.3325550660792951,4.086123348017621,1.9074229074889868,3.627026431718062,0.3978193832599119,3.228942731277533,1000.0
200,Gulmi,1981-01-01,28.1,83.2,2.6358888888888887,80.03329411764706,7.584176470588236,55.98371895424837,13.66602614379085,3.772627450980392,19.590254901960783,9.216542483660133,10.373699346405228,12.901366013071897,2.343581699346405,4.803098039215686,0.6508169934640523,4.152339869281046,2.5527385620915037,4.503751633986928,0.8591503267973856,3.644490196078431,1120.0
201,Gulmi,1985-03-11,28.1,83.2,2.270097911227154,80.04882506527416,7.268557441253264,51.7298955613577,14.585496083550913,3.097506527415144,20.80927545691906,9.81097911227154,10.99817232375979,14.023218015665796,2.456259791122715,5.021422976501305,0.684079634464752,4.337513054830287,2.6589686684073106,4.677160574412532,0.9038250652741516,3.7733289817232376,1120.0
202,Gulmi,1989-05-21,28.1,83.2,2.1305156657963447,80.06049608355092,7.646109660574413,52.7894908616188,14.748309399477806,3.654164490861619,20.88860313315927,10.107323759791123,10.781279373368143,14.386788511749348,2.469007832898172,5.104627937336814,0.6714425587467363,4.433159268929504,2.666357702349869,4.720385117493473,0.8971475195822455,3.823041775456919,1120.0
203,Gulmi,1993-07-31,28.1,83.2,1.598337679269883,80.05179269882659,7.441812255541069,50.3339113428944,14.810039113428942,3.0036114732724903,21.11490221642764,10.111382007822684,11.003585397653197,14.48751629726206,2.503898305084746,5.257796610169492,0.6657561929595828,4.592144719687092,2.683187744458931,4.855449804432856,0.8819882659713169,3.973565840938722,1120.0
204,Gulmi,1997-10-12,28.1,83.2,1.7422911227154048,80.05921018276763,7.430045691906005,50.39451044386423,14.705372062663184,2.789164490861619,21.034719321148824,10.05880548302872,10.975920365535249,14.212330287206267,2.4281201044386425,5.083812010443864,0.623766318537859,4.459947780678851,2.5695626631853785,4.627532637075718,0.8135378590078328,3.813798955613577,1120.0
205,Gulmi,2001-12-22,28.1,83.2,2.254703196347032,80.10254403131115,7.471519895629485,53.13288975864318,14.367684279191128,3.422374429223744,20.499034572733205,9.777214611872148,10.721911285061967,13.742309197651664,2.378558382257012,4.911787345075017,0.6327592954990215,4.2791128506197,2.552465753424657,4.523463796477495,0.842504892367906,3.681187214611872,1120.0
206,Gulmi,2006-03-04,28.1,83.2,3.818590078328982,80.0794908616188,8.396853785900783,60.14441906005222,14.401749347258486,5.381077023498694,20.034830287206265,10.053244125326373,9.981533942558746,13.630274151436032,2.27951044386423,4.570522193211488,0.6567819843342037,3.913563968668407,2.482251958224543,4.254810704960836,0.8765404699738902,3.378237597911227,1120.0
207,Gulmi,2010-05-14,28.1,83.2,4.491279373368147,80.03588120104439,8.765502610966058,63.22486292428199,14.396638381201043,6.2074738903394255,19.87656005221932,10.101135770234988,9.775339425587466,13.747676240208875,2.3519973890339423,4.697930809399478,0.7089033942558747,3.9892428198433434,2.5827937336814624,4.425052219321149,0.9472519582245432,3.4776892950391645,1120.0
